OrderDate,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Cost,Unit Price,year,day_of_month,week_of_year,month_sin,month_cos,day_of_week_sin,day_of_week_cos,Sales Channel_In-Store,Sales Channel_Online,Sales Channel_Wholesale,lag_1,lag_2,lag_3,lag_4,lag_5,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,ewm_mean_7,ewm_std_7,rolling_mean_14,rolling_std_14,rolling_min_14,rolling_max_14,ewm_mean_14,ewm_std_14,rolling_mean_30,rolling_std_30,rolling_min_30,rolling_max_30,ewm_mean_30,ewm_std_30,diff_1
2018-06-11,249,8,2.0,0.4,3360.05,3953.0,2018,11,24,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,4.0,1.0,3.4285714285714284,2.07019667802706,1.0,7.0,3.251197961290478,1.9534012163539818,4.357142857142857,2.2738358934473846,1.0,7.0,3.9439239124879717,2.164641839308486,4.6,2.077797242107695,1.0,8.0,4.418768999278638,2.1635841214560108,0.0
2018-06-11,185,5,2.0,0.3,545.51,924.6,2018,11,24,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,4.0,3.0,1.999999999999997,1.0,7.0,2.9383984709678583,1.7900515517859334,4.428571428571429,2.1737697038266774,1.0,7.0,3.6847340574895755,2.1286553001089787,4.633333333333334,2.025413254270523,1.0,8.0,4.262719386421952,2.1781552269694937,0.0
2018-06-11,189,10,7.0,0.3,1989.63,3430.4,2018,11,24,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,2.2857142857142856,0.9511897312113341,1.0,4.0,2.703798853225894,1.6111619567240245,4.071428571428571,2.1290765681315986,1.0,7.0,3.460102849824299,2.0688719610735586,4.533333333333333,2.0800088417141867,1.0,8.0,4.116737490523762,2.1812681988190326,5.0
2018-06-11,170,43,7.0,0.075,622.3,1152.4,2018,11,24,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,2.0,2.0,3.0,3.142857142857143,1.8644544714716058,2.0,7.0,3.7778491399194203,2.446308689088246,4.214285714285714,2.2592909516916135,1.0,7.0,3.932089136514392,2.295415231043723,4.566666666666666,2.1120889044332114,1.0,8.0,4.3027544266190025,2.229350009646998,0.0
2018-06-11,130,37,4.0,0.1,922.59,1085.4,2018,11,24,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,2.0,2.0,2.0,3.5714285714285716,2.3704530408864057,2.0,7.0,4.583386854939565,2.599891956957261,4.285714285714286,2.334641182398153,1.0,7.0,4.341143918312473,2.3953470813435995,4.633333333333334,2.1573184717388725,1.0,8.0,4.4767702700629375,2.259109956694607,-3.0
2018-06-12,149,15,5.0,0.1,4025.36,5031.7,2018,12,24,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,4.0,7.0,7.0,2.0,2.0,3.857142857142857,2.267786838055361,2.0,7.0,4.437540141204674,2.268044987332422,4.285714285714286,2.334641182398153,1.0,7.0,4.295658062537477,2.2331917434345443,4.6,2.1591824761972385,1.0,8.0,4.446010897800813,2.188264991410434,1.0
2018-06-12,99,33,7.0,0.15,436.84,1092.1,2018,12,24,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,5.0,4.0,7.0,7.0,2.0,4.142857142857143,2.2677868380553616,2.0,7.0,4.578155105903505,1.9817227448518584,4.142857142857143,2.2138425646596676,1.0,7.0,4.389570320865814,2.093783473459352,4.533333333333333,2.1129050655654056,1.0,8.0,4.481752130200761,2.1210202604707584,2.0
2018-06-12,21,17,7.0,0.05,144.45,187.6,2018,12,24,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,7.0,5.0,4.0,7.0,7.0,4.857142857142857,2.267786838055362,2.0,7.0,5.183616329427629,2.056322033210518,4.142857142857143,2.2138425646596676,1.0,7.0,4.737627611417039,2.155785814602371,4.666666666666667,2.138857789493766,1.0,8.0,4.644219734703937,2.1457916024192785,0.0
2018-06-12,90,1,4.0,0.05,2835.17,3993.2,2018,12,24,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,7.0,7.0,5.0,4.0,7.0,5.571428571428571,1.988059594776009,2.0,7.0,5.637712247070722,1.9730828889508691,4.285714285714286,2.334641182398153,1.0,7.0,5.039277263228101,2.1597928299673614,4.766666666666667,2.176414852273206,1.0,8.0,4.796205558271425,2.157279921465448,-3.0
2018-06-12,360,15,5.0,0.05,1433.93,2472.3,2018,12,24,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,4.0,7.0,7.0,5.0,4.0,5.857142857142857,1.4638501094227987,4.0,7.0,5.228284185303041,1.872565552169795,4.071428571428571,2.2001498450467722,1.0,7.0,4.900706961464354,2.0438093091845673,4.733333333333333,2.1803722132942682,1.0,8.0,4.744837457737785,2.095992955847327,1.0
2018-06-12,23,47,4.0,0.05,844.2,1206.0,2018,12,24,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,5.0,4.0,7.0,7.0,5.0,5.571428571428571,1.3972762620115424,4.0,7.0,5.171213138977281,1.6252003493508844,4.357142857142857,2.0232168923292897,2.0,7.0,4.913946033269107,1.903005308581562,4.633333333333334,2.0924055341974768,1.0,8.0,4.761299557238573,2.0282550865775892,-1.0
2018-06-12,144,40,5.0,0.05,985.3,1728.6,2018,12,24,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,4.0,5.0,4.0,7.0,7.0,5.142857142857143,1.3451854182690965,4.0,7.0,4.878409854232961,1.5103063610067327,4.357142857142857,2.0232168923292897,2.0,7.0,4.792086562166559,1.8006998895167003,4.7,2.036731661773088,1.0,8.0,4.712183456771569,1.9709378044208237,1.0
2018-06-12,134,23,7.0,0.075,1447.74,1983.2,2018,12,24,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,5.0,4.0,5.0,4.0,7.0,5.285714285714286,1.2535663410560156,4.0,7.0,4.9088073906747205,1.3091993789523038,4.571428571428571,1.9100658753958315,2.0,7.0,4.819808353877685,1.6779641128385303,4.7,2.036731661773088,1.0,8.0,4.730752266012113,1.9076550547562585,2.0
2018-06-12,180,11,2.0,0.2,2656.55,5313.1,2018,12,24,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,7.0,5.0,4.0,5.0,4.0,5.571428571428571,1.3972762620115424,4.0,7.0,5.43160554300604,1.4973693394318153,4.857142857142857,1.9555500055421293,2.0,7.0,5.11050057336066,1.7411688183668323,4.766666666666667,2.0791797675398644,1.0,8.0,4.877155345624234,1.9302517295630484,-5.0
2018-06-12,58,23,5.0,0.075,566.15,871.0,2018,12,24,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,2.0,7.0,5.0,4.0,5.0,4.857142857142857,1.772810520855835,2.0,7.0,4.5737041572545305,2.0633874965364885,4.857142857142857,1.9555500055421293,2.0,7.0,4.695767163579239,1.9574148636663071,4.566666666666666,2.04574130115818,1.0,7.0,4.69153242010009,2.0005826656969594,3.0
2018-06-13,175,43,2.0,0.1,2051.41,2532.6,2018,13,24,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,5.0,2.0,7.0,5.0,4.0,4.571428571428571,1.5118578920369066,2.0,7.0,4.680278117940897,1.7980347612003127,5.071428571428571,1.7743595036946844,2.0,7.0,4.736331541768674,1.8254117809816472,4.566666666666666,2.04574130115818,1.0,7.0,4.711433554287181,1.9365062029302087,-3.0
2018-06-13,95,1,4.0,0.075,4673.72,5916.1,2018,13,24,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,2.0,5.0,2.0,7.0,5.0,4.285714285714286,1.7994708216848725,2.0,7.0,4.010208588455673,1.9990429865486694,5.071428571428571,1.7743595036946844,2.0,7.0,4.371487336199518,1.9543857025901419,4.533333333333333,2.0800088417141867,1.0,7.0,4.536502357236396,1.9917657919999447,2.0
2018-06-13,231,31,1.0,0.075,1443.85,2887.7,2018,13,24,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,4.0,2.0,5.0,2.0,7.0,4.142857142857143,1.7728105208558342,2.0,7.0,4.007656441341755,1.7312285936999154,4.857142857142857,1.7032612545052794,2.0,7.0,4.321955691372916,1.8241474807239138,4.633333333333334,1.9736773542933943,1.0,7.0,4.501889301930822,1.9311026661002517,-3.0
2018-06-13,199,11,7.0,0.1,1447.6,1855.9,2018,13,24,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,1.0,4.0,2.0,5.0,2.0,3.7142857142857144,2.138089935299393,1.0,7.0,3.2557423310063163,2.0558881864922784,4.428571428571429,1.8693596482500336,1.0,7.0,3.8790282658565274,2.0632834085091862,4.433333333333334,2.0288154065914874,1.0,7.0,4.275960959870769,2.062576339896909,6.0
2018-06-13,58,39,5.0,0.1,135.01,207.7,2018,13,24,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,7.0,1.0,4.0,2.0,5.0,4.0,2.449489742783176,1.0,7.0,4.191806748254737,2.4973516478169575,4.642857142857143,1.9848325973644316,1.0,7.0,4.29515783040899,2.21397079221499,4.5,2.080285126346037,1.0,7.0,4.451705414072655,2.1078536236626633,-2.0
2018-06-13,345,3,3.0,0.05,772.78,1058.6,2018,13,24,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,5.0,7.0,1.0,4.0,2.0,3.7142857142857144,2.138089935299393,1.0,7.0,4.3938550611910525,2.195553748442974,4.642857142857143,1.9848325973644316,1.0,7.0,4.389136786354459,2.076038396096693,4.466666666666667,2.0633640649114278,1.0,7.0,4.487079258326032,2.043322779394605,-2.0
2018-06-13,241,20,7.0,0.1,517.37,958.1,2018,13,24,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,3.0,5.0,7.0,1.0,4.0,3.857142857142857,2.035400978396427,1.0,7.0,4.045391295893289,2.010058875198865,4.357142857142857,1.9057460827371853,1.0,7.0,4.203918548173864,1.9938450130526844,4.433333333333334,2.0791797675398636,1.0,7.0,4.391138661014676,2.0109378521882073,4.0
2018-06-13,186,27,7.0,0.2,1675.74,2659.9,2018,13,24,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,7.0,3.0,5.0,7.0,1.0,4.142857142857143,2.3401261667248767,1.0,7.0,4.784043471919967,2.2225834385564935,4.357142857142857,1.9057460827371853,1.0,7.0,4.576729408417349,2.101969974541372,4.433333333333334,2.0791797675398636,1.0,7.0,4.559452295787922,2.0513211055926464,0.0
2018-06-13,144,8,3.0,0.1,1707.63,2217.7,2018,13,24,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,7.0,7.0,3.0,5.0,7.0,4.857142857142857,2.340126166724877,1.0,7.0,5.3380326039399755,2.1861088057084883,4.571428571428571,2.02728639069326,1.0,7.0,4.899832153961703,2.135402013658883,4.433333333333334,2.0791797675398636,1.0,7.0,4.7169069863822495,2.075649125674891,-4.0
2018-06-14,40,11,1.0,0.3,857.6,1715.2,2018,14,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0,3.0,7.0,7.0,3.0,5.0,4.714285714285714,2.4299715851758217,1.0,7.0,4.753524452954982,2.1863389507998945,4.428571428571429,2.064881658530643,1.0,7.0,4.646521200100143,2.097883362035106,4.366666666666666,2.0924055341974754,1.0,7.0,4.606138793712427,2.0529020804234497,-2.0
2018-06-14,288,32,7.0,0.15,1691.15,3932.9,2018,14,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,1.0,3.0,7.0,7.0,3.0,4.714285714285714,2.4299715851758217,1.0,7.0,3.8151433397162364,2.5820564292303416,4.214285714285714,2.259290951691614,1.0,7.0,4.160318373420124,2.338600359469608,4.166666666666667,2.1186093899363394,1.0,7.0,4.373484677989045,2.180465288338215,6.0
2018-06-14,169,40,2.0,0.05,1909.5,2546.0,2018,14,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,7.0,1.0,3.0,7.0,7.0,4.714285714285714,2.4299715851758217,1.0,7.0,4.611357504787177,2.6868403452951872,4.357142857142857,2.373155732746616,1.0,7.0,4.538942590297442,2.3965264110885403,4.366666666666666,2.092405534197476,1.0,7.0,4.542937279409107,2.2087109885294516,-5.0
2018-06-14,277,21,1.0,0.075,603.0,837.5,2018,14,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0,2.0,7.0,1.0,3.0,7.0,4.285714285714286,2.6276913640612163,1.0,7.0,3.958518128590383,2.627932773060422,4.0,2.3204774044612844,1.0,7.0,4.200416911591116,2.404112678968543,4.3,2.135900036405551,1.0,7.0,4.378876809769809,2.2287678160526423,-1.0
2018-06-14,219,12,3.0,0.15,1302.48,1809.0,2018,14,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,4.0,2.886751345948127,1.0,7.0,3.2188885964427874,2.663494781613215,3.9285714285714284,2.4007782620925777,1.0,7.0,3.773694656712301,2.506744219716554,4.266666666666667,2.180372213294267,1.0,7.0,4.160884757526596,2.3151104090969676,2.0
2018-06-14,306,11,8.0,0.075,514.56,857.6,2018,14,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0,0.0,1.0,3.0,1.0,2.0,7.0,1.0,3.4285714285714284,2.572750982712398,1.0,7.0,3.1641664473320903,2.308924887555277,3.7857142857142856,2.3916062008157226,1.0,7.0,3.670535369150661,2.34955823697625,4.266666666666667,2.180372213294267,1.0,7.0,4.085988966718429,2.2578944495812037,5.0
2018-06-14,7,22,6.0,0.05,1101.68,1748.7,2018,14,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,8.0,3.0,1.0,2.0,7.0,3.5714285714285716,2.819996622760556,1.0,8.0,4.373124835499068,3.018920659341124,4.214285714285714,2.5773740789526727,1.0,8.0,4.247797319930573,2.667768150810366,4.466666666666667,2.2396633572979185,1.0,8.0,4.338505807575305,2.392833018466074,-2.0
2018-06-14,78,4,1.0,0.075,582.5,1266.3,2018,14,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0,0.0,1.0,6.0,8.0,3.0,1.0,2.0,4.0,2.9439202887759475,1.0,8.0,4.7798436266243005,2.7229362962136636,4.357142857142857,2.6196635972272007,1.0,8.0,4.48142434393983,2.559321477145786,4.6,2.206573252181168,1.0,8.0,4.445698981280124,2.351299353621719,-5.0
2018-06-14,28,9,5.0,0.1,3591.54,5058.5,2018,14,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,1.0,6.0,8.0,3.0,1.0,4.0,2.9439202887759475,1.0,8.0,3.8348827199682254,2.9472216506071085,4.357142857142857,2.6196635972272007,1.0,8.0,4.017234431414519,2.680500355871552,4.566666666666666,2.254242488154789,1.0,8.0,4.223395821197536,2.4317081746072313,4.0
2018-06-14,39,6,7.0,0.05,795.22,958.1,2018,14,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,5.0,1.0,6.0,8.0,3.0,3.7142857142857144,2.6903708365381953,1.0,8.0,4.126162039976169,2.6098925919049774,4.214285714285714,2.5169753346357666,1.0,8.0,4.148269840559251,2.5193775327645125,4.5,2.2089161018082106,1.0,8.0,4.273499316604147,2.359949764757626,2.0
2018-06-14,122,2,8.0,0.15,756.97,1802.3,2018,14,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0,7.0,5.0,1.0,6.0,8.0,4.428571428571429,2.819996622760556,1.0,8.0,4.844621529982127,2.629695541633866,4.357142857142857,2.6196635972272007,1.0,8.0,4.528500528484684,2.552055844059947,4.5,2.2089161018082106,1.0,8.0,4.4494025865006535,2.382053428297309,1.0
2018-06-15,48,32,4.0,0.075,4534.56,6298.0,2018,15,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,8.0,7.0,5.0,1.0,6.0,5.428571428571429,2.6367367999823084,1.0,8.0,5.633466147486595,2.7137500600178663,4.714285714285714,2.7576068618270444,1.0,8.0,4.991367124686726,2.6728840032565526,4.633333333333334,2.296674257198473,1.0,8.0,4.678473387371579,2.468846690349441,-4.0
2018-06-15,1,30,1.0,0.1,1824.34,2499.1,2018,15,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,4.0,8.0,7.0,5.0,1.0,5.571428571428571,2.5071326821120326,1.0,8.0,5.225099610614946,2.471234679408884,4.5,2.681847813040048,1.0,8.0,4.859184841395162,2.512775252119192,4.6,2.2984252480099614,1.0,8.0,4.634700910766961,2.39388917887685,-3.0
2018-06-15,198,23,3.0,0.1,705.51,871.0,2018,15,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,1.0,4.0,8.0,7.0,5.0,4.571428571428571,2.7602622373694152,1.0,8.0,4.1688247079612095,2.9129467855509152,4.071428571428571,2.730575755412025,1.0,8.0,4.344626862542475,2.7065766077921616,4.4,2.343001317202743,1.0,8.0,4.400204077814254,2.4871296599827097,2.0
2018-06-15,242,5,1.0,0.05,360.19,750.4,2018,15,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,3.0,1.0,4.0,8.0,7.0,4.142857142857143,2.7342623276105877,1.0,8.0,3.876618530970907,2.5812380374808646,4.071428571428571,2.730575755412025,1.0,8.0,4.165343280870145,2.563945051660723,4.266666666666667,2.30342074455293,1.0,8.0,4.309868330858496,2.430871724746307,-2.0
2018-06-15,200,14,8.0,0.075,504.11,763.8,2018,15,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,1.0,1.0,3.0,1.0,4.0,8.0,4.142857142857143,2.7342623276105877,1.0,8.0,3.15746389822818,2.609067688828174,4.071428571428571,2.730575755412025,1.0,8.0,3.743297510087459,2.6351781899256137,4.166666666666667,2.3792686986193625,1.0,8.0,4.0963284385450445,2.492366737422063,7.0
2018-06-15,304,25,6.0,0.1,565.61,844.2,2018,15,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,8.0,1.0,3.0,1.0,4.0,4.571428571428571,3.1014589500826237,1.0,8.0,4.368097923671135,3.1992416689156413,4.142857142857143,2.824539250572024,1.0,8.0,4.310857842075798,2.8763081650092146,4.266666666666667,2.47655674946756,1.0,8.0,4.348178216703429,2.6004902225799995,-2.0
2018-06-15,31,27,7.0,0.05,112.36,261.3,2018,15,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,6.0,8.0,1.0,3.0,1.0,4.428571428571429,2.992052966172381,1.0,8.0,4.776073442753351,2.873832724201431,4.428571428571429,2.79324145075176,1.0,8.0,4.536076796465692,2.743196532150195,4.333333333333333,2.4959737693876627,1.0,8.0,4.454747364012885,2.548844955542287,1.0
2018-06-15,71,33,2.0,0.05,2359.94,3999.9,2018,15,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,7.0,6.0,8.0,1.0,3.0,4.285714285714286,2.811540841738191,1.0,8.0,5.332055082065013,2.697422925015496,4.857142857142857,2.68491921829898,1.0,8.0,4.8645998902702665,2.6976413551362324,4.4,2.5407031337393784,1.0,8.0,4.618957211495925,2.5459669152891156,-5.0
2018-06-15,250,18,6.0,0.05,811.91,1112.2,2018,15,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,2.0,7.0,6.0,8.0,1.0,4.0,2.9439202887759475,1.0,8.0,4.49904131154876,2.808159472651675,4.785714285714286,2.7506243047595693,1.0,8.0,4.4826532382342315,2.7070554258258492,4.233333333333333,2.528231402183846,1.0,8.0,4.449992230109091,2.5479393304051383,4.0
2018-06-15,167,2,2.0,0.075,1843.17,2633.1,2018,15,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,6.0,2.0,7.0,6.0,8.0,4.714285714285714,2.6903708365381958,1.0,8.0,4.874280983661571,2.5312322213159644,4.642857142857143,2.619663597227201,1.0,8.0,4.6849661398030005,2.57634937570243,4.366666666666666,2.511811179666745,1.0,8.0,4.549992731392376,2.4946258117351685,-4.0
2018-06-15,132,4,6.0,0.2,631.41,1018.4,2018,15,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,2.0,6.0,2.0,7.0,6.0,4.571428571428571,2.8199966227605566,1.0,8.0,4.155710737746178,2.571488598608458,4.357142857142857,2.677747125911942,1.0,8.0,4.326970654495934,2.5786995425523487,4.266666666666667,2.545223157120063,1.0,8.0,4.385477071302545,2.4955249761379665,4.0
2018-06-15,56,21,4.0,0.15,3444.74,5219.3,2018,15,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,6.0,2.0,6.0,2.0,7.0,5.285714285714286,2.3603873774083284,2.0,8.0,4.616783053309634,2.3881943158391934,4.714285714285714,2.524604201380163,1.0,8.0,4.550041233896477,2.472122408731086,4.4,2.5270945563139735,1.0,8.0,4.489639840895929,2.447163580455143,-2.0
2018-06-15,259,26,1.0,0.15,2359.94,3999.9,2018,15,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,4.0,6.0,2.0,6.0,2.0,4.714285714285714,2.0586634591635495,2.0,7.0,4.462587289982226,2.088257942557241,4.642857142857143,2.530039308212206,1.0,8.0,4.47670240271028,2.3095859800049237,4.4,2.5270945563139735,1.0,8.0,4.458050173741353,2.370066723324357,-3.0
2018-06-16,341,25,5.0,0.4,1084.8,1721.9,2018,16,24,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.0,1.0,4.0,6.0,2.0,6.0,4.0,2.380476142847615,1.0,7.0,3.5969404674866694,2.427616403085203,4.214285714285714,2.607048771446996,1.0,8.0,4.013142082348909,2.4753140420544666,4.4,2.5270945563139735,1.0,8.0,4.234950162532233,2.4497794692813146,4.0
2018-06-16,195,37,6.0,0.15,456.94,737.0,2018,16,24,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,5.0,1.0,4.0,6.0,2.0,3.7142857142857144,2.058663459163549,1.0,6.0,3.947705350615002,2.2024116467459867,4.0,2.3858557568108942,1.0,8.0,4.1447231380357215,2.3305401402670602,4.333333333333333,2.482119968943862,1.0,8.0,4.284308216562412,2.37713574474906,1.0
2018-06-16,33,40,3.0,0.05,695.06,1219.4,2018,16,24,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.0,6.0,5.0,1.0,4.0,6.0,4.285714285714286,2.058663459163549,1.0,6.0,4.460779012961251,2.135256152495211,4.142857142857143,2.444999382008505,1.0,8.0,4.392093386297625,2.2661801879122425,4.366666666666666,2.4980452127728725,1.0,8.0,4.394998009042256,2.338801339941531,-3.0
2018-06-16,279,41,8.0,0.05,712.88,891.1,2018,16,24,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,3.0,6.0,5.0,1.0,4.0,3.857142857142857,1.9518001458970637,1.0,6.0,4.095584259720939,1.9713635775412852,4.285714285714286,2.3014567770660586,1.0,8.0,4.2064809347912755,2.1661009902481196,4.366666666666666,2.4980452127728725,1.0,8.0,4.304998137491143,2.288796335174673,5.0
2018-06-16,148,9,1.0,0.15,743.43,978.2,2018,16,24,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,8.0,3.0,6.0,5.0,1.0,4.714285714285714,2.2886885410853157,1.0,8.0,5.071688194790704,2.4998863750874087,4.642857142857143,2.4684826500112553,1.0,8.0,4.712283476819105,2.4201751687180417,4.4,2.540703133739378,1.0,8.0,4.543385354427199,2.398550016376199,-7.0
2018-06-16,170,17,1.0,0.15,1657.45,3946.3,2018,16,24,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,1.0,8.0,3.0,6.0,5.0,4.0,2.5819888974716094,1.0,8.0,4.053766146093029,2.8833405030533257,4.642857142857143,2.4684826500112553,1.0,8.0,4.217312346576558,2.606003915203744,4.2,2.56501663636468,1.0,8.0,4.314779847689961,2.483099944657894,0.0
2018-06-16,181,38,2.0,0.4,922.86,1299.8,2018,16,24,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,1.0,1.0,8.0,3.0,6.0,3.5714285714285716,2.819996622760556,1.0,8.0,3.2903246095697716,2.876662957546874,4.142857142857143,2.444999382008505,1.0,8.0,3.788337367033017,2.6784122691320222,4.133333333333334,2.62262481486396,1.0,8.0,4.100923083322867,2.5404750474948736,1.0
2018-06-17,77,12,4.0,0.05,2791.49,5815.6,2018,17,24,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,2.0,1.0,1.0,8.0,3.0,3.7142857142857144,2.690370836538195,1.0,8.0,2.9677434571773285,2.5633176603900796,3.857142857142857,2.4449993820085045,1.0,8.0,3.5498923847619483,2.572035260120626,4.166666666666667,2.5875475452347856,1.0,8.0,3.9653796585923593,2.512609360339444,2.0
2018-06-17,122,23,6.0,0.15,655.26,1092.1,2018,17,24,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,4.0,2.0,1.0,1.0,8.0,3.5714285714285716,2.636736799982308,1.0,8.0,3.2258075928829966,2.271791785030497,3.642857142857143,2.2738358934473837,1.0,8.0,3.609906733460355,2.399693463009626,4.066666666666666,2.5316388767553004,1.0,8.0,3.9676132290057557,2.430221600180201,2.0
2018-06-17,36,18,6.0,0.15,643.2,1072.0,2018,17,24,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,6.0,4.0,2.0,1.0,1.0,3.5714285714285716,2.636736799982308,1.0,8.0,3.919355694662247,2.356758330649251,3.9285714285714284,2.302650169304446,1.0,8.0,3.9285858356656416,2.3878064156947234,4.2,2.5243640373574174,1.0,8.0,4.098734956166675,2.4047535960471134,0.0
